Date,URL,Source,Author,Title,Description,Content
2025-05-16,https://www.marketbeat.com/stock-ideas/3-mid-cap-stocks-turning-heads-in-ai-automation-and-cybersecurity/,MarketBeat,"Nathan Reiff, Shannon Harms","3 Mid-Cap Stocks Turning Heads in AI, Automation, & Cybersecurity","This article highlights three mid-cap technology stocks—Nebius Group (NBIS), UiPath (PATH), and Varonis Systems (VRNS)—that are gaining attention in the AI, automation, and cybersecurity sectors. These companies offer a balance of growth potential and stability, often overlooked in a tech market dominated by mega-caps. The article provides details on each company's financial performance, analyst ratings, and reasons for their breakout potential.","This article highlights three mid-cap technology stocks—Nebius Group (NBIS), UiPath (PATH), and Varonis Systems (VRNS)—that are gaining attention in the AI, automation, and cybersecurity sectors. These companies offer a balance of growth potential and stability, often overlooked in a tech market dominated by mega-caps. The article provides details on each company's financial performance, analyst ratings, and reasons for their breakout potential."
2025-05-16,https://global.morningstar.com/en-eu/etfs/best-etfs-tech-stock-investors,Morningstar Canada,Valerio Baselli,The Best ETFs for Tech Stock Investors | Morningstar Europe,"The technology sector experienced a recovery in early 2025 following a challenging start, driven by positive earnings and a China trade deal. Morningstar identifies seven highly-rated ETFs, including offerings from Xtrackers, iShares, SPDR, and Amundi, that provide investors with exposure to this rebounding sector. These ETFs are highlighted for their potential to outperform, with detailed performance metrics provided for the largest strategies.","The technology sector experienced a recovery in early 2025 following a challenging start, driven by positive earnings and a China trade deal. Morningstar identifies seven highly-rated ETFs, including offerings from Xtrackers, iShares, SPDR, and Amundi, that provide investors with exposure to this rebounding sector. These ETFs are highlighted for their potential to outperform, with detailed performance metrics provided for the largest strategies."
2025-05-15,https://siliconangle.com/2025/05/15/trump-takes-issue-apples-manufacturing-investments-india/,SiliconANGLE,Maria Deutscher,Trump takes issue with Apple’s manufacturing investments in India,"Former US President Donald Trump has expressed his disapproval to Apple CEO Tim Cook regarding the company's expanding manufacturing investments in India, advocating for production to remain in the US instead. While Apple has been shifting some iPhone manufacturing to India, with a significant amount expected to be produced there by 2026, Trump emphasized his preference for domestic investment, citing Apple's prior $500 billion commitment to US expansion. Key Apple suppliers like Foxconn are also increasing their presence in India, indicating a broader trend that Trump objects to.","Former US President Donald Trump has expressed his disapproval to Apple CEO Tim Cook regarding the company's expanding manufacturing investments in India, advocating for production to remain in the US instead. While Apple has been shifting some iPhone manufacturing to India, with a significant amount expected to be produced there by 2026, Trump emphasized his preference for domestic investment, citing Apple's prior $500 billion commitment to US expansion. Key Apple suppliers like Foxconn are also increasing their presence in India, indicating a broader trend that Trump objects to."
2025-05-15,https://www.freep.com/story/money/cars/general-motors/2025/05/15/general-motors-vehicle-software-platform/83626983007/,Detroit Free Press,Jackie Charniga,"General Motors reboots vehicle software platform to save money, provide better updates","General Motors is revamping its vehicle software platform to enhance reliability, reduce costs, and improve update capabilities. The new centralized electrical architecture and software platform is being developed by a team with experience from Apple and Microsoft, aiming to solve previous software challenges.","General Motors is revamping its vehicle software platform to enhance reliability, reduce costs, and improve update capabilities. The new centralized electrical architecture and software platform is being developed by a team with experience from Apple and Microsoft, aiming to solve previous software challenges."
2025-05-14,https://247wallst.com/investing/2025/05/14/heres-why-every-investor-should-consider-vanguards-vig-etf/,24/7 Wall St.,Rich Duprey,Here’s Why Every Investor Should Consider Vanguard’s VIG ETF,"The Vanguard Dividend Appreciation ETF (VIG) is a compelling investment for stability, growth, and income, especially in volatile markets. Launched in 2006, VIG tracks the S&P U.S. Dividend Growers Index, holding 338 stocks of companies with a decade-long record of dividend increases, excluding high-yield stocks to avoid yield traps. With a low expense ratio of 0.05% and strong performance, VIG offers a diversified, low-cost, and resilient option for investors seeking long-term financial success through dividend growth.","The Vanguard Dividend Appreciation ETF (VIG) is a compelling investment for stability, growth, and income, especially in volatile markets. Launched in 2006, VIG tracks the S&P U.S. Dividend Growers Index, holding 338 stocks of companies with a decade-long record of dividend increases, excluding high-yield stocks to avoid yield traps. With a low expense ratio of 0.05% and strong performance, VIG offers a diversified, low-cost, and resilient option for investors seeking long-term financial success through dividend growth."
2025-05-14,https://rejournals.com/whitestone-reit-acquires-31832-square-foot-retail-center-in-austin/,REJournals,,"Whitestone REIT acquires 31,832-square-foot retail center in Austin","Whitestone REIT has acquired the 31,832-square-foot San Clemente at Davenport retail center in Austin, Texas. This acquisition is strategically located near Apple and Tesla campuses and complements Whitestone's existing Davenport Village retail center, strengthening its presence in the Austin market. Whitestone plans to enhance the property's performance and long-term growth by leveraging its market knowledge and retailer relationships.","Whitestone REIT has acquired the 31,832-square-foot San Clemente at Davenport retail center in Austin, Texas. This acquisition is strategically located near Apple and Tesla campuses and complements Whitestone's existing Davenport Village retail center, strengthening its presence in the Austin market. Whitestone plans to enhance the property's performance and long-term growth by leveraging its market knowledge and retailer relationships."
2025-05-13,https://www.apple.com/in/newsroom/2025/05/universal-music-group-and-apple-music-announce-sound-therapy/,Apple,,Universal Music Group and Apple Music announce Sound Therapy,"Universal Music Group (UMG) and Apple Music have partnered to launch ""Sound Therapy,"" an innovative audio wellness collection. This collaboration leverages cognitive science and UMG's roster of artists to integrate subtle auditory beats and colored noise into popular tracks, aiming to help listeners improve focus, relaxation, and sleep. The collection, developed by UMG's Sollos venture, will be exclusively available on Apple Music and features enhanced songs from artists like Imagine Dragons and Katy Perry across three categories: Focus, Relax, and Sleep.","Universal Music Group (UMG) and Apple Music have partnered to launch ""Sound Therapy,"" an innovative audio wellness collection. This collaboration leverages cognitive science and UMG's roster of artists to integrate subtle auditory beats and colored noise into popular tracks, aiming to help listeners improve focus, relaxation, and sleep. The collection, developed by UMG's Sollos venture, will be exclusively available on Apple Music and features enhanced songs from artists like Imagine Dragons and Katy Perry across three categories: Focus, Relax, and Sleep."
2025-05-13,https://newsroom.csun.edu/2025/05/13/csun-recognizes-visionary-environmental-and-equity-leader-lisa-jackson-with-honorary-degree/,CSUN Newsroom,,CSUN Recognizes Visionary Environmental and Equity Leader Lisa Jackson with Honorary Degree,"California State University, Northridge (CSUN) will award an honorary Doctor of Humane Letters degree to Lisa P. Jackson, Apple Inc.’s Vice President for Environment, Policy and Social Initiatives. This recognition honors her significant contributions to expanding educational access, transformative environmental leadership, and unwavering commitment to equity and justice, including a $25 million investment in CSUN’s Global Hispanic Serving Institution Equity Innovation Hub. Jackson's career highlights include leading the EPA under President Obama and revolutionizing corporate environmental responsibility at Apple.","California State University, Northridge (CSUN) will award an honorary Doctor of Humane Letters degree to Lisa P. Jackson, Apple Inc.’s Vice President for Environment, Policy and Social Initiatives. This recognition honors her significant contributions to expanding educational access, transformative environmental leadership, and unwavering commitment to equity and justice, including a $25 million investment in CSUN’s Global Hispanic Serving Institution Equity Innovation Hub. Jackson's career highlights include leading the EPA under President Obama and revolutionizing corporate environmental responsibility at Apple."
2025-05-13,https://www.reuters.com/markets/us/carrier-invest-1-billion-boost-us-production-2025-05-13/,Reuters,By Reuters,Carrier to invest $1 billion to boost US production,"Carrier Global announced plans to invest $1 billion over five years in the United States, aiming to boost domestic production and create 4,000 jobs. This investment is a response to policies encouraging U.S. manufacturing and will fund facility expansions and a new site for heat pump and battery assembly components. The company also plans to hire 1,000 U.S. service technicians and train over 100,000 climate solutions professionals.","Carrier Global announced plans to invest $1 billion over five years in the United States, aiming to boost domestic production and create 4,000 jobs. This investment is a response to policies encouraging U.S. manufacturing and will fund facility expansions and a new site for heat pump and battery assembly components. The company also plans to hire 1,000 U.S. service technicians and train over 100,000 climate solutions professionals."
2025-05-13,https://www.bnnbloomberg.ca/markets/2025/05/13/gordon-reids-top-picks-for-may-13-2025/,BNN Bloomberg,BNNBloomberg.ca Staff,"Gordon Reid’s Top Picks for May 13, 2025","Gordon Reid, president and CEO of Goodreid Investment Counsel, has shared his top stock picks for May 13, 2025, which include Elevance Health, Leonardo DRS, and JPMorgan, amidst a volatile market outlook influenced by geopolitical factors and tariff policies. He notes that despite the volatility, corporate America entered the turbulent tariff situation on firm footing, with largely positive Q1 earnings. Reid emphasizes the importance for investors to have a sustainable investment approach for highly emotional market periods.","Gordon Reid, president and CEO of Goodreid Investment Counsel, has shared his top stock picks for May 13, 2025, which include Elevance Health, Leonardo DRS, and JPMorgan, amidst a volatile market outlook influenced by geopolitical factors and tariff policies. He notes that despite the volatility, corporate America entered the turbulent tariff situation on firm footing, with largely positive Q1 earnings. Reid emphasizes the importance for investors to have a sustainable investment approach for highly emotional market periods."
2025-05-13,https://www.sharewise.com/de/news_articles/Is_SPDR_MSCI_USA_StrategicFactors_ETF_QUS_a_Strong_ETF_Right_Now_Zacks_20250513_1220/amp,sharewise.com,Zacks,Is SPDR MSCI USA StrategicFactors ETF (QUS) a Strong ETF Right Now?,"The SPDR MSCI USA StrategicFactors ETF (QUS), launched on April 15, 2015, offers exposure to the Style Box - Large Cap Blend category with a smart beta strategy. Managed by State Street Global Advisors, it has over $1.49 billion in assets and seeks to match the performance of the MSCI USA Factor Mix A-Series Index, with an expense ratio of 0.15%. The ETF's top holdings include Apple Inc., Microsoft Corp, and Meta Platforms Inc., and it has shown strong performance, adding 2.29% year-to-date and 11.24% over the last 12 months as of May 13, 2025.","The SPDR MSCI USA StrategicFactors ETF (QUS), launched on April 15, 2015, offers exposure to the Style Box - Large Cap Blend category with a smart beta strategy. Managed by State Street Global Advisors, it has over $1.49 billion in assets and seeks to match the performance of the MSCI USA Factor Mix A-Series Index, with an expense ratio of 0.15%. The ETF's top holdings include Apple Inc., Microsoft Corp, and Meta Platforms Inc., and it has shown strong performance, adding 2.29% year-to-date and 11.24% over the last 12 months as of May 13, 2025."
2025-05-12,https://www.institutionalinvestor.com/article/sponsored-content/will-2025-be-year-diversification-equities,Institutional Investor,"Aye Soe, CME Group",Will 2025 Be the Year of Diversification in Equities?,"As geopolitical tensions, trade policy shifts, and inflation remain high, 2025 is seen as a crucial year for portfolio diversification. The article highlights four key areas for investors to consider: diversifying within U.S. equities, exploring less-correlated international markets like Japan, utilizing broad commodity indices, and investing in the growing cryptocurrency ecosystem as regulatory frameworks evolve. This comprehensive approach aims to manage risk and address the dominance of U.S. equities and mega-cap concentration.","As geopolitical tensions, trade policy shifts, and inflation remain high, 2025 is seen as a crucial year for portfolio diversification. The article highlights four key areas for investors to consider: diversifying within U.S. equities, exploring less-correlated international markets like Japan, utilizing broad commodity indices, and investing in the growing cryptocurrency ecosystem as regulatory frameworks evolve. This comprehensive approach aims to manage risk and address the dominance of U.S. equities and mega-cap concentration."
2025-05-12,https://www.marketbeat.com/stocks/NYSEARCA/SPUT/ratings/,MarketBeat,,Innovator Equity Premium Income - Daily PutWrite ETF Review and Aggregate Rating (SPUT),"MarketBeat provides an aggregate rating and price target for the Innovator Equity Premium Income - Daily PutWrite ETF (SPUT). Based on 826 analyst ratings covering 23 companies (24.6% of its portfolio), SPUT has an aggregate rating of ""Moderate Buy"" and an aggregate price target of $27.79. The report details the consensus ratings and price targets for the top holdings within the ETF.","MarketBeat provides an aggregate rating and price target for the Innovator Equity Premium Income - Daily PutWrite ETF (SPUT). Based on 826 analyst ratings covering 23 companies (24.6% of its portfolio), SPUT has an aggregate rating of ""Moderate Buy"" and an aggregate price target of $27.79. The report details the consensus ratings and price targets for the top holdings within the ETF."
2025-05-12,https://www.investmentexecutive.com/news/products/product-roundup-franklin-templeton-introduces-evergreen-private-equity-fund/,Investment Executive,Noushin Ziafati,Product roundup: Franklin Templeton introduces evergreen private equity fund,"Franklin Templeton Canada has launched an evergreen private equity fund, the Franklin Lexington PE Secondaries Fund, targeting Canadian accredited investors. This fund aims to capitalize on market opportunities by acquiring private equity investments at discounts in the secondary market. Additionally, the article covers new product launches and fund changes from other firms such as TD Asset Management, Harvest Portfolios Group, Brompton Funds, AGF Investments, National Bank Investments, and Venator Capital Management, including infrastructure strategies, leveraged single-stock ETFs, CLO ETFs, and various fee and risk rating adjustments.","Franklin Templeton Canada has launched an evergreen private equity fund, the Franklin Lexington PE Secondaries Fund, targeting Canadian accredited investors. This fund aims to capitalize on market opportunities by acquiring private equity investments at discounts in the secondary market. Additionally, the article covers new product launches and fund changes from other firms such as TD Asset Management, Harvest Portfolios Group, Brompton Funds, AGF Investments, National Bank Investments, and Venator Capital Management, including infrastructure strategies, leveraged single-stock ETFs, CLO ETFs, and various fee and risk rating adjustments."
2025-05-10,https://247wallst.com/investing/2025/05/10/ibm-is-americas-worst-tech-company/,24/7 Wall St.,Douglas A. McIntyre,IBM Is America’s Worst Tech Company,"The article argues that IBM has fallen dramatically from its former prominence as a leading tech company, citing its consistently flat revenue growth and significantly smaller market capitalization compared to competitors like Apple, Amazon, and Microsoft. It highlights IBM's failure to succeed in key tech sectors such as cloud computing and AI, where its market share is negligible. The author concludes that IBM, despite attempts by its CEO to project AI success, is now among America's worst tech companies, especially when compared to its more successful peers.","The article argues that IBM has fallen dramatically from its former prominence as a leading tech company, citing its consistently flat revenue growth and significantly smaller market capitalization compared to competitors like Apple, Amazon, and Microsoft. It highlights IBM's failure to succeed in key tech sectors such as cloud computing and AI, where its market share is negligible. The author concludes that IBM, despite attempts by its CEO to project AI success, is now among America's worst tech companies, especially when compared to its more successful peers."
2025-05-10,https://www.marketbeat.com/stocks/NASDAQ/LDRX/holdings/,MarketBeat,,LDRX Top Holdings List & Exposure (SGI Enhanced Market Leaders ETF),"The SGI Enhanced Market Leaders ETF (LDRX) is an equity fund focused on large-cap strategies within North America, with its top holdings including NVIDIA, Apple, and Alphabet, which make up a significant portion of the fund's total assets. The ETF exhibits major exposure to the technology sector, particularly semiconductors and media, and is exclusively exposed to the USD currency and primarily the United States geographically. The article details LDRX's top 25 stock holdings by weight, alongside a comprehensive breakdown of its geographic, currency, sector, and industry exposures.","The SGI Enhanced Market Leaders ETF (LDRX) is an equity fund focused on large-cap strategies within North America, with its top holdings including NVIDIA, Apple, and Alphabet, which make up a significant portion of the fund's total assets. The ETF exhibits major exposure to the technology sector, particularly semiconductors and media, and is exclusively exposed to the USD currency and primarily the United States geographically. The article details LDRX's top 25 stock holdings by weight, alongside a comprehensive breakdown of its geographic, currency, sector, and industry exposures."
2025-05-10,https://www.manufacturingtodayindia.com/jabil-to-expand-airpod-casing,Manufacturing Today India,Staff Writer,Jabil to expand AirPod casing production in India with new plant,"Apple supplier Jabil plans to build a second factory in Tiruchirappalli (Trichy), Tamil Nadu, to expand AirPod casing manufacturing in India. This move is part of Apple's broader strategy to diversify its manufacturing operations away from China. Jabil currently produces plastic enclosures for AirPods in its Pune facility and aims to leverage the proposed Trichy site to meet growing demand and strengthen India's role in Apple's supply chain.","Apple supplier Jabil plans to build a second factory in Tiruchirappalli (Trichy), Tamil Nadu, to expand AirPod casing manufacturing in India. This move is part of Apple's broader strategy to diversify its manufacturing operations away from China. Jabil currently produces plastic enclosures for AirPods in its Pune facility and aims to leverage the proposed Trichy site to meet growing demand and strengthen India's role in Apple's supply chain."
2025-05-09,https://www.marketbeat.com/stocks/NASDAQ/QQWZ/holdings/,MarketBeat,,QQWZ Top Holdings List & Exposure (Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF),"This article details the top holdings and exposure of the Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF (QQWZ). It lists the top 25 companies by weight, including Apple, NVIDIA, and Microsoft, which collectively make up over 70% of the fund. The report also breaks down QQWZ's geographic, currency, sector, and industry exposures, showing a strong focus on U.S. technology companies.","This article details the top holdings and exposure of the Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF (QQWZ). It lists the top 25 companies by weight, including Apple, NVIDIA, and Microsoft, which collectively make up over 70% of the fund. The report also breaks down QQWZ's geographic, currency, sector, and industry exposures, showing a strong focus on U.S. technology companies."
2025-05-09,https://sgbonline.com/exec-peloton-ceo-highlights-four-objectives-to-drive-growth/,SGB Media,SGB Media,EXEC: Peloton CEO Highlights Four “Objectives” to Drive Growth,"Peloton's CEO, Peter Stern, outlined four key objectives to drive growth after the company raised its full-year guidance for 2025. These objectives include enhancing member outcomes through improved products and services, expanding reach to new members and locations, fostering deeper connections among existing members, and streamlining operations for greater efficiency and revenue maximization. The company reported positive Adjusted EBITDA for the fifth consecutive quarter and raised its full-year guidance for various metrics, signaling a strong financial recovery.","Peloton's CEO, Peter Stern, outlined four key objectives to drive growth after the company raised its full-year guidance for 2025. These objectives include enhancing member outcomes through improved products and services, expanding reach to new members and locations, fostering deeper connections among existing members, and streamlining operations for greater efficiency and revenue maximization. The company reported positive Adjusted EBITDA for the fifth consecutive quarter and raised its full-year guidance for various metrics, signaling a strong financial recovery."
2025-05-09,https://www.spaceintelreport.com/globalstar-deploying-17-replacement-satellites-takes-two-launches-only-one-has-been-booked-for-this-year/,Space Intel Report,Peter B. de Selding,Globalstar: Deploying 17 replacement satellites takes two launches; only one has been booked for this year,"Globalstar Inc. announced that it still anticipates receiving all 17 replacement satellites ordered from MDA Space in 2022. However, only one of the two necessary launch slots has been booked so far. The $329.3 million contract with MDA Space includes Rocket Lab as a major subcontractor for the satellite platforms.","Globalstar Inc. announced that it still anticipates receiving all 17 replacement satellites ordered from MDA Space in 2022. However, only one of the two necessary launch slots has been booked so far. The $329.3 million contract with MDA Space includes Rocket Lab as a major subcontractor for the satellite platforms."
2025-05-08,https://www.inc.com/jason-aten/with-1-update-delta-air-lines-may-have-just-solved-the-most-annoying-thing-about-travel/91186622,Inc.com,JASON ATEN,"With 1 Update, Delta Air Lines May Have Just Solved the Most Annoying Thing About Travel","Delta Air Lines has rolled out a significant update to its Fly Delta App, introducing Live Activities for iOS users. This feature, which activates three hours before a flight, provides real-time updates on travel milestones directly on the lock screen or Dynamic Island, aiming to reduce the stress of tracking flight information during travel disruptions. The update is especially timely as summer travel season approaches, promising a more streamlined experience for passengers.","Delta Air Lines has rolled out a significant update to its Fly Delta App, introducing Live Activities for iOS users. This feature, which activates three hours before a flight, provides real-time updates on travel milestones directly on the lock screen or Dynamic Island, aiming to reduce the stress of tracking flight information during travel disruptions. The update is especially timely as summer travel season approaches, promising a more streamlined experience for passengers."
2025-05-08,https://topclassactions.com/lawsuit-settlements/lawsuit-news/costco-class-action-alleges-iphones-lack-required-repair-warranty-info/,Class Action Lawsuits,Top Class Actions,"Costco class action alleges iPhones sold there lack required repair, warranty info","A new class action lawsuit has been filed against Costco Wholesale Corp., alleging that the company failed to provide required repair and warranty information on the packaging of iPhones sold in its stores. The plaintiff, Bhaskar Gokarn Mishra, claims Costco's omissions violate Washington's Consumer Protection Act and Telephone Buyers' Protection Act, causing consumers financial harm and preventing informed purchasing decisions. Mishra is seeking to represent a class of consumers who bought iPhones from Costco in Washington and is demanding a jury trial, injunctive relief, and damages.","A new class action lawsuit has been filed against Costco Wholesale Corp., alleging that the company failed to provide required repair and warranty information on the packaging of iPhones sold in its stores. The plaintiff, Bhaskar Gokarn Mishra, claims Costco's omissions violate Washington's Consumer Protection Act and Telephone Buyers' Protection Act, causing consumers financial harm and preventing informed purchasing decisions. Mishra is seeking to represent a class of consumers who bought iPhones from Costco in Washington and is demanding a jury trial, injunctive relief, and damages."
2025-05-08,https://www.nbclosangeles.com/news/national-international/apple-settlement-money-deadline-siri-lawsuit-95m/3696985/,NBC Los Angeles,Andrew V. Pestano,Does Apple owe you money? Time's running out to file claim in $95M Siri settlement,"Apple has a $95 million class action settlement for a lawsuit alleging its Siri virtual assistant surreptitiously recorded private conversations. Consumers who owned Siri-enabled devices between September 17, 2014, and December 31, 2024, and experienced unintended Siri activations, may be eligible to claim up to $20 per device. The deadline to file a claim is July 2, and a final approval hearing for the settlement is scheduled for August 1.","Apple has a $95 million class action settlement for a lawsuit alleging its Siri virtual assistant surreptitiously recorded private conversations. Consumers who owned Siri-enabled devices between September 17, 2014, and December 31, 2024, and experienced unintended Siri activations, may be eligible to claim up to $20 per device. The deadline to file a claim is July 2, and a final approval hearing for the settlement is scheduled for August 1."
2025-05-08,https://washingtonexec.com/2025/05/top-chief-technology-officers-to-watch-in-2025-maximus-mike-raker/,WashingtonExec,Staff Writer,Top Chief Technology Officers to Watch in 2025: Maximus’ Mike Raker,"Mike Raker, CTO of Maximus, is highlighted as a top CTO to watch in 2025 for his leadership in AI and customer experience initiatives. Raker has focused on implementing AI solutions for government agencies, such as accelerating application processing for the Department of Veterans Affairs, leading to significant efficiency gains. He is also looking ahead to the ""next generation of CX"" for federal agencies, emphasizing data utilization and advanced analytics to improve public services.","Mike Raker, CTO of Maximus, is highlighted as a top CTO to watch in 2025 for his leadership in AI and customer experience initiatives. Raker has focused on implementing AI solutions for government agencies, such as accelerating application processing for the Department of Veterans Affairs, leading to significant efficiency gains. He is also looking ahead to the ""next generation of CX"" for federal agencies, emphasizing data utilization and advanced analytics to improve public services."
2025-05-08,https://www.morningstar.com/stocks/alphabet-apple-search-executives-testimony-makes-investors-restive-about-searchs-future,Morningstar,"Malik Ahmed Khan, CFA",Alphabet: Testimony From Apple Search Executive Rattles Investors,"Apple's Eddy Cue testified in the DOJ lawsuit against Alphabet, indicating Apple may end its long-term Google Search partnership for Safari. This news caused investor concern, given Google's significant revenue-sharing agreement with Apple. Despite potential changes and AI's impact on search, Morningstar maintains its fair value estimate for Alphabet, believing the market's reaction is overblown and that Google will adapt with AI-infused offerings.","Apple's Eddy Cue testified in the DOJ lawsuit against Alphabet, indicating Apple may end its long-term Google Search partnership for Safari. This news caused investor concern, given Google's significant revenue-sharing agreement with Apple. Despite potential changes and AI's impact on search, Morningstar maintains its fair value estimate for Alphabet, believing the market's reaction is overblown and that Google will adapt with AI-infused offerings."
2025-05-07,https://timesofindia.indiatimes.com/business/international-business/googles-parent-company-alphabet-shares-plunge-over-5-amid-ai-search-competition-malware-threats/articleshow/120970730.cms,The Times of India,TOI Business Desk / TIMESOFINDIA.COM,"Google's parent company Alphabet shares plunge over 8% amid AI search competition, malware threats","Alphabet Inc. shares dropped over 8% following revelations from an antitrust trial, citing increased AI search competition and new malware threats. Apple executive Eddy Cue testified about declining Google search traffic due to AI alternatives and announced future AI choices in Safari. Google also disclosed a new malware strain, LOSTKEYS, linked to a Russian hacking group, and partnered with Elementl Power to build nuclear plants to power AI data centers, addressing the anticipated surge in electricity usage.","Alphabet Inc. shares dropped over 8% following revelations from an antitrust trial, citing increased AI search competition and new malware threats. Apple executive Eddy Cue testified about declining Google search traffic due to AI alternatives and announced future AI choices in Safari. Google also disclosed a new malware strain, LOSTKEYS, linked to a Russian hacking group, and partnered with Elementl Power to build nuclear plants to power AI data centers, addressing the anticipated surge in electricity usage."
2025-05-07,https://etfdb.com/etf/QUSA/,ETF Database,,VistaShares Target 15 USA Quality Income ETF,"This article provides a comprehensive overview of the QUSA (VistaShares Target 15 USA Quality Income ETF), detailing its stock profile, price, dividend, valuation, expenses, holdings, and ESG performance. It includes vitals such as the issuer, expense ratio, inception date, and tracked index, along with comparative data against other ETFs in its category and segment. The document also lists the ETF's top 15 holdings, concentration analysis, performance metrics, geographic and sector exposure, technical analysis, and offers downloadable financial advisor reports and fact sheets.","This article provides a comprehensive overview of the QUSA (VistaShares Target 15 USA Quality Income ETF), detailing its stock profile, price, dividend, valuation, expenses, holdings, and ESG performance. It includes vitals such as the issuer, expense ratio, inception date, and tracked index, along with comparative data against other ETFs in its category and segment. The document also lists the ETF's top 15 holdings, concentration analysis, performance metrics, geographic and sector exposure, technical analysis, and offers downloadable financial advisor reports and fact sheets."
2025-05-07,https://siliconangle.com/2025/05/07/arm-tops-1b-sales-milestone-stock-falls-soft-guidance/,SiliconANGLE,Mike Wheatley,"Arm tops $1B quarterly sales milestone, but its stock falls on soft guidance","Arm Holdings Plc reported strong fourth-quarter results, surpassing $1 billion in quarterly sales for the first time, with revenue up 34% year-over-year to $1.24 billion. Despite this milestone and record licensing and royalty revenues driven by Armv9 adoption and data center growth, the company's stock fell over 11% in late trading due to soft guidance for the fiscal first quarter of 2026, which came in below analysts' expectations. Uncertainty regarding potential semiconductor tariffs also contributed to the cautious outlook, as Arm declined to offer full-year guidance.","Arm Holdings Plc reported strong fourth-quarter results, surpassing $1 billion in quarterly sales for the first time, with revenue up 34% year-over-year to $1.24 billion. Despite this milestone and record licensing and royalty revenues driven by Armv9 adoption and data center growth, the company's stock fell over 11% in late trading due to soft guidance for the fiscal first quarter of 2026, which came in below analysts' expectations. Uncertainty regarding potential semiconductor tariffs also contributed to the cautious outlook, as Arm declined to offer full-year guidance."
2025-05-07,https://www.quiverquant.com/etf/Invesco%20QQQ%20Income%20Advantage%20ETF,Quiver Quantitative,NULL,Invesco QQQ Income Advantage ETF Holdings,"This article details the holdings of the Invesco QQQ Income Advantage ETF (QQA), an actively managed fund that launched on July 17, 2024. QQA focuses on large cap equities, primarily mirroring the NASDAQ-100 Index, and employs an options-based income strategy using equity-linked notes. The fund's top holdings include Invesco Premier US Government Money Inst, NVIDIA Corp, Apple Inc, Microsoft Corp, and Micron Technology Inc.","This article details the holdings of the Invesco QQQ Income Advantage ETF (QQA), an actively managed fund that launched on July 17, 2024. QQA focuses on large cap equities, primarily mirroring the NASDAQ-100 Index, and employs an options-based income strategy using equity-linked notes. The fund's top holdings include Invesco Premier US Government Money Inst, NVIDIA Corp, Apple Inc, Microsoft Corp, and Micron Technology Inc."
2025-05-07,https://www.quiverquant.com/etf/Invesco%20QQQ%20Hedged%20Advantage%20ETF,Quiver Quantitative,,Invesco QQQ Hedged Advantage ETF Holdings,"This article details the holdings of the Invesco QQQ Hedged Advantage ETF (QQHG), an ETF created in May 2025 by Invesco with $12.87 million in AUM and 220 holdings. The fund focuses on large-cap equity, specifically Nasdaq-100 stocks, and utilizes an options overlay strategy to partially mitigate downside risk. A comprehensive list of its largest holdings, including NVIDIA, Apple, Alphabet, and Microsoft, is provided with their estimated values.","This article details the holdings of the Invesco QQQ Hedged Advantage ETF (QQHG), an ETF created in May 2025 by Invesco with $12.87 million in AUM and 220 holdings. The fund focuses on large-cap equity, specifically Nasdaq-100 stocks, and utilizes an options overlay strategy to partially mitigate downside risk. A comprehensive list of its largest holdings, including NVIDIA, Apple, Alphabet, and Microsoft, is provided with their estimated values."
2025-05-07,https://timesofindia.indiatimes.com/business/india-business/not-just-iphones-apple-steps-up-india-plans-as-supplier-jabil-eyes-second-facility-for-airpods-component-manufacturing/articleshow/120963268.cms,Times of India,TOI Business Desk,Not just iPhones! Apple steps up India plans as supplier Jabil eyes second facility for AirPods component,"Apple supplier Jabil plans to expand AirPods case production in India by opening a second facility in Tamil Nadu, reducing Apple's reliance on China. Jabil is considering its Trichy facility for the expansion, which would strengthen India's role in Apple's manufacturing ecosystem and deepen Apple's investment in the country. This move follows reports of another Apple partner, Foxconn, assembling AirPods in Hyderabad, indicating a growing focus on India for end-to-end Apple manufacturing.","Apple supplier Jabil plans to expand AirPods case production in India by opening a second facility in Tamil Nadu, reducing Apple's reliance on China. Jabil is considering its Trichy facility for the expansion, which would strengthen India's role in Apple's manufacturing ecosystem and deepen Apple's investment in the country. This move follows reports of another Apple partner, Foxconn, assembling AirPods in Hyderabad, indicating a growing focus on India for end-to-end Apple manufacturing."
2025-05-07,https://www.cnbc.com/2025/05/07/alphabet-shares-sink-on-report-apple-may-add-ai-search-to-its-browser.html,CNBC,Kif Leswing,Alphabet shares sink 7% after Apple’s Cue says AI will replace search engines,"Alphabet and Apple shares dropped after Apple's services chief, Eddy Cue, suggested AI search engines would eventually replace standard ones like Google. Cue testified in a federal court regarding the Justice Department's lawsuit against Alphabet, stating he expects to integrate OpenAI, Perplexity, and Anthropic into Safari. The comments highlight potential shifts in the lucrative partnership between Apple and Google concerning default search engine agreements.","Alphabet and Apple shares dropped after Apple's services chief, Eddy Cue, suggested AI search engines would eventually replace standard ones like Google. Cue testified in a federal court regarding the Justice Department's lawsuit against Alphabet, stating he expects to integrate OpenAI, Perplexity, and Anthropic into Safari. The comments highlight potential shifts in the lucrative partnership between Apple and Google concerning default search engine agreements."
